Alg Name,Language,r,qID,confirmed,suspected,nFound,Call Counts,UBLB Time,Final Wash Time,BF Found,BF Time,Graph Size,Dataset Size
CMT UBLB,C++,9,1445,1280,329,1570,0,1582.9,37.369,1570,174.15,7,1728
CMT UBLB,C++,9,1530,1370,307,1638,0,2309.64,31.224,1638,178.693,7,1728
CMT UBLB,C++,9,1615,1308,320,1581,0,2174.94,38.83,1581,183.265,7,1728
CMT UBLB,C++,11,0,1650,58,1707,0,1281.83,6.183,1707,176.275,7,1728
CMT UBLB,C++,11,85,1655,52,1706,0,1031.92,5.599,1706,172.975,7,1728
CMT UBLB,C++,11,170,1541,131,1653,0,1233.53,14.077,1653,187.161,7,1728
CMT UBLB,C++,11,255,1302,402,1701,0,1301.59,41.66,1701,176.059,7,1728
CMT UBLB,C++,11,340,1562,105,1651,0,1588.23,10.926,1651,169.648,7,1728
CMT UBLB,C++,11,425,1625,77,1684,0,1597.83,8.674,1684,175.599,7,1728
CMT UBLB,C++,11,510,1587,88,1668,0,1031.46,8.551,1668,171.827,7,1728
CMT UBLB,C++,11,595,1693,28,1714,0,867.586,3.681,1714,170.393,7,1728
CMT UBLB,C++,11,680,1633,88,1715,0,1233.32,9.085,1715,172.879,7,1728
CMT UBLB,C++,11,765,1627,76,1697,0,1640.04,8.309,1697,173.796,7,1728
CMT UBLB,C++,11,850,1571,129,1697,0,1333.91,13.775,1697,175.562,7,1728
CMT UBLB,C++,11,935,1668,34,1695,0,962.834,3.821,1695,174.556,7,1728
CMT UBLB,C++,11,1020,1588,109,1668,0,1172.38,12.281,1668,181.871,7,1728
CMT UBLB,C++,11,1105,1609,112,1715,0,1692.92,13.376,1715,175.864,7,1728
CMT UBLB,C++,11,1190,1464,202,1653,0,1385.08,21.916,1653,173.958,7,1728
CMT UBLB,C++,11,1275,1474,198,1648,0,1211.49,21.359,1648,176.159,7,1728
CMT UBLB,C++,11,1360,1623,81,1666,0,1434.29,8.901,1666,175.753,7,1728
CMT UBLB,C++,11,1445,1525,129,1642,0,917.338,13.605,1642,176.141,7,1728
CMT UBLB,C++,11,1530,1633,72,1703,0,1407.97,7.928,1703,174.891,7,1728
CMT UBLB,C++,11,1615,1606,111,1705,0,935.044,11.616,1705,172.327,7,1728
CMT UBLB,C++,13,0,1720,8,1728,0,685.01,0.864,1728,169.666,7,1728
CMT UBLB,C++,13,85,1717,11,1728,0,439.248,1.232,1728,169.071,7,1728
CMT UBLB,C++,13,170,1684,33,1715,0,742.552,3.475,1715,174.952,7,1728
CMT UBLB,C++,13,255,1653,75,1727,0,962.518,7.819,1727,167.975,7,1728
CMT UBLB,C++,13,340,1691,36,1725,0,668.399,3.825,1725,171.739,7,1728
CMT UBLB,C++,13,425,1684,24,1707,0,842.712,2.605,1707,179.418,7,1728
CMT UBLB,C++,13,510,1707,20,1727,0,574.498,2.104,1727,166.765,7,1728
CMT UBLB,C++,13,595,1716,12,1727,0,478.527,1.397,1727,166.94,7,1728
CMT UBLB,C++,13,680,1719,9,1727,0,501.921,1.057,1727,169.276,7,1728
CMT UBLB,C++,13,765,1710,18,1715,0,764.857,2.1,1715,179.086,7,1728
CMT UBLB,C++,13,850,1695,14,1709,0,680.731,1.528,1709,175.541,7,1728
CMT UBLB,C++,13,935,1712,15,1726,0,387.11,1.665,1726,167.81,7,1728
CMT UBLB,C++,13,1020,1691,18,1706,0,450.984,2.05,1706,181.119,7,1728
CMT UBLB,C++,13,1105,1714,14,1728,0,989.714,1.608,1728,174.094,7,1728
CMT UBLB,C++,13,1190,1648,60,1707,0,874.874,6.392,1707,220.462,7,1728
CMT UBLB,C++,13,1275,1660,48,1706,0,780.846,5.064,1706,182.415,7,1728
CMT UBLB,C++,13,1360,1722,5,1727,0,647.052,0.691,1727,169.58,7,1728
CMT UBLB,C++,13,1445,1642,72,1706,0,550.581,7.329,1706,181.68,7,1728
CMT UBLB,C++,13,1530,1712,16,1728,0,493.842,1.794,1728,171.409,7,1728
CMT UBLB,C++,13,1615,1703,24,1727,0,605.395,2.374,1727,166.181,7,1728
CMT UBLB,C++,15,0,1726,2,1728,0,264.109,0.231,1728,170.662,7,1728
CMT UBLB,C++,15,85,1726,2,1728,0,183.829,0.265,1728,179.493,7,1728
CMT UBLB,C++,15,170,1722,6,1728,0,374.825,0.67,1728,167.117,7,1728
CMT UBLB,C++,15,255,1723,5,1728,0,390.354,0.607,1728,165.495,7,1728
CMT UBLB,C++,15,340,1721,7,1728,0,163.291,0.729,1728,166.176,7,1728
CMT UBLB,C++,15,425,1725,3,1728,0,270.72,0.387,1728,165.514,7,1728
CMT UBLB,C++,15,510,1719,9,1728,0,284.488,0.953,1728,170.978,7,1728
CMT UBLB,C++,15,595,1725,3,1728,0,197.598,0.359,1728,166.982,7,1728
CMT UBLB,C++,15,680,1725,3,1728,0,278.496,0.345,1728,166.984,7,1728
CMT UBLB,C++,15,765,1727,1,1728,0,177.084,0.119,1728,167.633,7,1728
CMT UBLB,C++,15,850,1726,2,1728,0,309.753,0.294,1728,168.487,7,1728
CMT UBLB,C++,15,935,1726,2,1728,0,175.484,0.215,1728,164.821,7,1728
CMT UBLB,C++,15,1020,1725,3,1728,0,200.889,0.342,1728,167.369,7,1728
CMT UBLB,C++,15,1105,1726,2,1728,0,407.279,0.216,1728,168.513,7,1728
CMT UBLB,C++,15,1190,1724,4,1728,0,267.816,0.425,1728,166.451,7,1728
CMT UBLB,C++,15,1275,1723,5,1728,0,277.832,0.559,1728,166.562,7,1728
CMT UBLB,C++,15,1360,1726,2,1728,0,324.74,0.249,1728,166.549,7,1728
CMT UBLB,C++,15,1445,1718,10,1728,0,332.611,1.174,1728,171.786,7,1728
CMT UBLB,C++,15,1530,1728,0,1728,0,287.715,0,1728,167.324,7,1728
CMT UBLB,C++,15,1615,1725,3,1728,0,346.216,0.369,1728,170.249,7,1728
CMT UBLB,C++,1,0,5,0,5,0,204.741,0,5,2.039,7,500
CMT UBLB,C++,1,24,7,1,8,0,233.458,0.125,8,1.665,7,500
CMT UBLB,C++,1,48,2,0,2,0,143.052,0,2,0.852,7,500
CMT UBLB,C++,1,72,2,0,2,0,42.455,0,2,0.675,7,500
CMT UBLB,C++,1,96,3,0,3,0,340.79,0.001,3,1.726,7,500
CMT UBLB,C++,1,120,1,0,1,0,196.342,0,1,0.589,7,500
CMT UBLB,C++,1,144,1,1,2,0,227.033,0.142,2,1.17,7,500
CMT UBLB,C++,1,168,4,2,5,0,246.456,0.245,5,1.898,7,500
CMT UBLB,C++,1,192,5,6,6,0,291.093,0.587,6,2.806,7,500
CMT UBLB,C++,1,216,4,0,4,0,60.938,0,4,1.224,7,500
CMT UBLB,C++,1,240,1,0,1,0,119.609,0,1,0.829,7,500
CMT UBLB,C++,1,264,3,7,8,0,209.014,0.592,8,2.737,7,500
CMT UBLB,C++,1,288,2,4,3,0,236.744,0.276,3,1.388,7,500
CMT UBLB,C++,1,312,7,13,8,0,279.864,0.723,8,3.045,7,500
CMT UBLB,C++,1,336,5,11,8,0,442.405,0.825,8,3.157,7,500
CMT UBLB,C++,1,360,6,1,6,0,241.588,0.151,6,2.695,7,500
CMT UBLB,C++,1,384,2,0,2,0,112.734,0,2,0.748,7,500
CMT UBLB,C++,1,408,2,0,2,0,329.817,0.001,2,0.994,7,500
CMT UBLB,C++,1,432,5,0,5,0,139.374,0,5,2.165,7,500
CMT UBLB,C++,1,456,1,0,1,0,194.023,0,1,1.91,7,500
CMT UBLB,C++,3,0,37,24,38,0,624.797,1.707,38,11.998,7,500
CMT UBLB,C++,3,24,45,44,48,0,712.25,2.012,48,11.722,7,500
CMT UBLB,C++,3,48,13,16,14,0,631.511,1.035,14,7.497,7,500
CMT UBLB,C++,3,72,13,1,13,0,178.22,0.006,13,2.808,7,500
CMT UBLB,C++,3,96,13,41,19,0,824.791,4.352,19,12.186,7,500
CMT UBLB,C++,3,120,10,12,12,0,714.344,0.888,12,9.125,7,500
CMT UBLB,C++,3,144,4,35,23,0,516.188,3.55,23,6.886,7,500
CMT UBLB,C++,3,168,27,100,55,0,539.302,9.662,55,20.2,7,500
CMT UBLB,C++,3,192,67,108,100,0,575.557,11.39,100,22.995,7,500
CMT UBLB,C++,3,216,9,3,9,0,165.252,0.416,9,2.062,7,500
CMT UBLB,C++,3,240,16,7,16,0,509.572,0.577,16,4.649,7,500
CMT UBLB,C++,3,264,58,134,114,0,565.56,12.113,114,25.165,7,500
CMT UBLB,C++,3,288,32,79,48,0,642.33,7.194,48,11.936,7,500
CMT UBLB,C++,3,312,63,128,127,0,538.01,11.805,127,18.643,7,500
CMT UBLB,C++,3,336,12,134,55,0,812.493,17.667,55,20.969,7,500
CMT UBLB,C++,3,360,19,20,29,0,571.892,1.964,29,8.245,7,500
CMT UBLB,C++,3,384,13,45,28,0,564.63,3.761,28,10.603,7,500
CMT UBLB,C++,3,408,45,84,56,0,700.375,7.968,56,24.759,7,500
CMT UBLB,C++,3,432,55,116,84,0,578.898,10.237,84,27.284,7,500
CMT UBLB,C++,3,456,34,47,38,0,812.015,4.644,38,18.629,7,500
CMT UBLB,C++,5,0,138,124,156,0,804.144,11.898,156,31.769,7,500
CMT UBLB,C++,5,24,156,135,202,0,745.701,12.785,202,32.794,7,500
CMT UBLB,C++,5,48,103,144,116,0,835.401,17.684,116,41.006,7,500
CMT UBLB,C++,5,72,29,8,30,0,345.353,0.659,30,4.719,7,500
CMT UBLB,C++,5,96,86,236,171,0,1015.44,26.691,171,42.657,7,500
CMT UBLB,C++,5,120,101,199,132,0,892.922,20.958,132,42.639,7,500
CMT UBLB,C++,5,144,27,130,86,0,831.311,13.366,86,25.909,7,500
CMT UBLB,C++,5,168,124,250,266,0,624.061,30.084,266,49.242,7,500
CMT UBLB,C++,5,192,138,238,276,0,649.776,39.885,276,56.082,7,500
CMT UBLB,C++,5,216,29,2,29,0,373.091,0.163,29,4.259,7,500
CMT UBLB,C++,5,240,68,94,71,0,712.301,11.385,71,40.67,7,500
CMT UBLB,C++,5,264,193,198,312,0,645.754,22.209,312,46.771,7,500
CMT UBLB,C++,5,288,161,195,224,0,757.06,23.576,224,36.165,7,500
CMT UBLB,C++,5,312,212,169,325,0,627.448,18.321,325,39.454,7,500
CMT UBLB,C++,5,336,84,279,235,0,871.762,37.554,235,46.244,7,500
CMT UBLB,C++,5,360,56,203,119,0,824.973,20.847,119,34.322,7,500
CMT UBLB,C++,5,384,83,237,188,0,724.121,29.662,188,42.92,7,500
CMT UBLB,C++,5,408,213,187,302,0,925.506,21.321,302,46.828,7,500
CMT UBLB,C++,5,432,211,194,321,0,876.729,23.312,321,49.105,7,500
CMT UBLB,C++,5,456,179,173,223,0,877.729,17.466,223,45.728,7,500
CMT UBLB,C++,7,0,282,198,367,0,784.264,21.411,367,54.295,7,500
CMT UBLB,C++,7,24,294,189,400,0,635.016,24.717,400,57.642,7,500
CMT UBLB,C++,7,48,287,178,400,0,946.39,23.864,400,61.955,7,500
CMT UBLB,C++,7,72,85,92,110,0,595.74,9.954,110,25.702,7,500
CMT UBLB,C++,7,96,223,226,397,0,1019.78,26.182,397,54.725,7,500
CMT UBLB,C++,7,120,314,174,433,0,851.444,20.988,433,55.178,7,500
CMT UBLB,C++,7,144,123,294,317,0,854.843,35.658,317,57.609,7,500
CMT UBLB,C++,7,168,263,200,432,0,549.006,24.802,432,55.28,7,500
CMT UBLB,C++,7,192,259,178,402,0,606.773,21.552,402,51.025,7,500
CMT UBLB,C++,7,216,86,102,108,0,587.143,9.564,108,25.048,7,500
CMT UBLB,C++,7,240,260,204,292,0,913.343,32.809,292,59.535,7,500
CMT UBLB,C++,7,264,349,117,441,0,518.587,13.207,441,53.107,7,500
CMT UBLB,C++,7,288,374,90,441,0,647.896,9.802,441,50.277,7,500
CMT UBLB,C++,7,312,346,121,439,0,524.312,12.322,439,47.668,7,500
CMT UBLB,C++,7,336,232,204,399,0,793.28,26.899,399,52.212,7,500
CMT UBLB,C++,7,360,207,224,380,0,846.912,26.673,380,55.447,7,500
CMT UBLB,C++,7,384,243,192,395,0,720.767,22.91,395,50.573,7,500
CMT UBLB,C++,7,408,364,116,453,0,686.801,12.951,453,51.728,7,500
CMT UBLB,C++,7,432,356,114,433,0,735.308,12.917,433,52.803,7,500
CMT UBLB,C++,7,456,341,133,443,0,750.359,16.665,443,55.02,7,500
CMT UBLB,C++,9,0,408,90,494,0,535.724,10.565,494,54.624,7,500
CMT UBLB,C++,9,24,401,97,498,0,455.465,10.978,498,53.652,7,500
CMT UBLB,C++,9,48,447,46,492,0,775.415,5.802,492,50.269,7,500
CMT UBLB,C++,9,72,184,293,362,0,500.215,37.487,362,56.267,7,500
CMT UBLB,C++,9,96,379,118,463,0,688.274,13.087,463,53.942,7,500
CMT UBLB,C++,9,120,445,52,496,0,535.882,5.53,496,51.052,7,500
CMT UBLB,C++,9,144,300,191,463,0,790.657,22.082,463,56.686,7,500
CMT UBLB,C++,9,168,394,100,489,0,441.416,12.026,489,54.515,7,500
CMT UBLB,C++,9,192,386,103,470,0,418.196,13.536,470,53.027,7,500
CMT UBLB,C++,9,216,193,285,365,0,530.635,37.008,365,58.36,7,500
CMT UBLB,C++,9,240,461,32,486,0,747.544,4.454,486,51.069,7,500
CMT UBLB,C++,9,264,445,50,491,0,368.601,5.839,491,50.373,7,500
CMT UBLB,C++,9,288,456,37,483,0,411.209,4.483,483,51.647,7,500
CMT UBLB,C++,9,312,455,36,489,0,415.93,4.247,489,49.381,7,500
CMT UBLB,C++,9,336,400,91,473,0,619.942,11.644,473,58.749,7,500
CMT UBLB,C++,9,360,390,101,472,0,695.643,11.585,472,55.611,7,500
CMT UBLB,C++,9,384,393,93,457,0,493.152,11.89,457,54.387,7,500
CMT UBLB,C++,9,408,454,36,488,0,444.498,3.899,488,50.083,7,500
CMT UBLB,C++,9,432,448,45,484,0,423.53,5.572,484,52.084,7,500
CMT UBLB,C++,9,456,447,51,497,0,473.089,5.706,497,51.266,7,500
CMT UBLB,C++,11,0,483,15,498,0,330.315,1.718,498,51.387,7,500
CMT UBLB,C++,11,24,478,21,498,0,298.265,2.491,498,50.386,7,500
CMT UBLB,C++,11,48,496,4,497,0,382.793,0.462,497,49.827,7,500
CMT UBLB,C++,11,72,377,117,493,0,388.195,12.435,493,49.786,7,500
CMT UBLB,C++,11,96,475,24,498,0,506.605,2.587,498,50.302,7,500
CMT UBLB,C++,11,120,483,16,499,0,304.5,1.64,499,50.078,7,500
CMT UBLB,C++,11,144,441,55,494,0,545.758,6.001,494,51.449,7,500
CMT UBLB,C++,11,168,460,39,499,0,305.14,4.321,499,49.882,7,500
CMT UBLB,C++,11,192,451,44,494,0,266.025,4.773,494,50.054,7,500
CMT UBLB,C++,11,216,378,117,493,0,418.388,13.356,493,51.726,7,500
CMT UBLB,C++,11,240,496,3,497,0,387.455,0.621,497,49.475,7,500
CMT UBLB,C++,11,264,485,14,499,0,239.994,1.627,499,52.097,7,500
CMT UBLB,C++,11,288,491,4,494,0,278.481,0.371,494,48.478,7,500
CMT UBLB,C++,11,312,485,14,494,0,235.521,1.05,494,49.994,7,500
CMT UBLB,C++,11,336,473,23,494,0,417.829,2.275,494,49.457,7,500
CMT UBLB,C++,11,360,461,36,494,0,444.144,4.059,494,54.538,7,500
CMT UBLB,C++,11,384,455,40,494,0,281.913,4.738,494,53.994,7,500
CMT UBLB,C++,11,408,487,12,499,0,270.429,1.385,499,50.249,7,500
CMT UBLB,C++,11,432,478,21,498,0,278.975,2.369,498,50.772,7,500
CMT UBLB,C++,11,456,488,10,498,0,339.933,1.137,498,49.401,7,500
CMT UBLB,C++,13,0,494,6,500,0,199.148,0.675,500,49.116,7,500
CMT UBLB,C++,13,24,498,2,500,0,116.526,0.294,500,48.383,7,500
CMT UBLB,C++,13,48,500,0,500,0,4.018,0,500,49.056,7,500
CMT UBLB,C++,13,72,483,17,500,0,207.004,1.79,500,49.394,7,500
CMT UBLB,C++,13,96,495,4,499,0,195.919,0.51,499,49.473,7,500
CMT UBLB,C++,13,120,497,3,500,0,158.804,0.377,500,49.423,7,500
CMT UBLB,C++,13,144,489,10,499,0,318.307,1.143,499,97.696,7,500
CMT UBLB,C++,13,168,494,5,499,0,141.315,0.542,499,49.001,7,500
CMT UBLB,C++,13,192,487,12,499,0,125.235,1.235,499,49.196,7,500
CMT UBLB,C++,13,216,482,18,500,0,216.194,1.874,500,48.882,7,500
CMT UBLB,C++,13,240,499,1,499,0,181.575,0.384,499,48.096,7,500
CMT UBLB,C++,13,264,496,3,499,0,127.885,0.394,499,48.433,7,500
CMT UBLB,C++,13,288,494,6,500,0,125.499,0.674,500,47.831,7,500
CMT UBLB,C++,13,312,496,4,500,0,110.293,0.481,500,48.055,7,500
CMT UBLB,C++,13,336,491,9,500,0,175.957,1.024,500,47.913,7,500
CMT UBLB,C++,13,360,493,6,499,0,222.969,0.732,499,54.431,7,500
CMT UBLB,C++,13,384,487,12,499,0,189.173,1.286,499,49.439,7,500
CMT UBLB,C++,13,408,496,3,499,0,69.463,0.35,499,50.371,7,500
CMT UBLB,C++,13,432,494,5,499,0,140.749,0.57,499,49.3,7,500
CMT UBLB,C++,13,456,498,2,499,0,145.176,0.277,499,49.012,7,500
CMT UBLB,C++,15,0,499,1,500,0,110.375,0.129,500,48.071,7,500
CMT UBLB,C++,15,24,500,0,500,0,93.356,0,500,48.568,7,500
CMT UBLB,C++,15,48,500,0,500,0,4.054,0,500,48.791,7,500
CMT UBLB,C++,15,72,498,2,500,0,47.154,0.229,500,48.814,7,500
CMT UBLB,C++,15,96,499,1,500,0,112.119,0.128,500,49.952,7,500
CMT UBLB,C++,15,120,500,0,500,0,71.256,0,500,49.31,7,500
CMT UBLB,C++,15,144,499,1,500,0,139.906,0.144,500,49.617,7,500
CMT UBLB,C++,15,168,499,1,500,0,99.844,0.131,500,49.389,7,500
CMT UBLB,C++,15,192,496,4,500,0,56.935,0.451,500,49.454,7,500
CMT UBLB,C++,15,216,495,5,500,0,121.474,0.545,500,49.152,7,500
CMT UBLB,C++,15,240,500,0,500,0,6.394,0,500,48.224,7,500
CMT UBLB,C++,15,264,500,0,500,0,42.077,0,500,49.057,7,500
CMT UBLB,C++,15,288,499,1,500,0,74.971,0.145,500,48.471,7,500
CMT UBLB,C++,15,312,500,0,500,0,60.146,0,500,49.05,7,500
CMT UBLB,C++,15,336,496,4,500,0,97.983,0.493,500,48.091,7,500
CMT UBLB,C++,15,360,499,1,500,0,100.85,0.174,500,48.786,7,500
CMT UBLB,C++,15,384,500,0,500,0,106.347,0,500,48.504,7,500
CMT UBLB,C++,15,408,498,2,500,0,46.375,0.297,500,52.77,7,500
CMT UBLB,C++,15,432,500,0,500,0,147.402,0,500,48.572,7,500
CMT UBLB,C++,15,456,499,1,500,0,68.336,0.162,500,48.386,7,500
CMT UBLB,C++,1,0,2,14,14,0,2449.08,1.573,14,4.612,9,1500
CMT UBLB,C++,1,74,7,7,8,0,3407.1,0.369,8,3.311,9,1500
CMT UBLB,C++,1,148,6,0,6,0,1599.37,0.001,6,2.321,9,1500
CMT UBLB,C++,1,222,5,4,6,0,2917.74,0.162,6,2.724,9,1500
CMT UBLB,C++,1,296,7,6,8,0,3081.28,0.48,8,4.912,9,1500
CMT UBLB,C++,1,370,1,1,1,0,2510.36,0.005,1,1.553,9,1500
CMT UBLB,C++,1,444,2,1,2,0,2680.71,0.169,2,3.712,9,1500
CMT UBLB,C++,1,518,1,6,1,0,3292.51,0.457,1,4.606,9,1500
CMT UBLB,C++,1,592,1,0,1,0,1967.79,0.001,1,3.358,9,1500
CMT UBLB,C++,1,666,2,0,2,0,422.387,0,2,1.633,9,1500
CMT UBLB,C++,1,740,4,0,4,0,1731.37,0,4,1.948,9,1500
CMT UBLB,C++,1,814,1,1,1,0,2411.53,0.005,1,1.586,9,1500
CMT UBLB,C++,1,888,3,0,3,0,3252.3,0,3,2.849,9,1500
CMT UBLB,C++,1,962,5,5,5,0,4275.11,0.572,5,9.297,9,1500
CMT UBLB,C++,1,1036,4,21,6,0,2485.47,2.391,6,4.572,9,1500
CMT UBLB,C++,1,1110,1,0,1,0,1305.57,0.001,1,3.3,9,1500
CMT UBLB,C++,1,1184,2,2,3,0,1643.82,0.246,3,7.193,9,1500
CMT UBLB,C++,1,1258,1,0,1,0,1560.3,0.001,1,1.702,9,1500
CMT UBLB,C++,1,1332,1,0,1,0,2345.88,0,1,1.792,9,1500
CMT UBLB,C++,1,1406,1,4,1,0,2443.09,0.18,1,3.817,9,1500
CMT UBLB,C++,3,0,15,118,96,0,5142.25,10.911,96,21.486,9,1500
CMT UBLB,C++,3,74,64,207,96,0,5878.5,19.453,96,37.971,9,1500
CMT UBLB,C++,3,148,40,34,47,0,3595.62,2.187,47,12.177,9,1500
CMT UBLB,C++,3,222,54,158,80,0,5262.33,13.023,80,25.255,9,1500
CMT UBLB,C++,3,296,42,238,91,0,4152.03,28.683,91,45.253,9,1500
CMT UBLB,C++,3,370,12,123,35,0,4788.82,9.455,35,20.291,9,1500
CMT UBLB,C++,3,444,15,48,20,0,4905.28,6.672,20,34.144,9,1500
CMT UBLB,C++,3,518,36,166,61,0,6287.06,16.156,61,43.349,9,1500
CMT UBLB,C++,3,592,1,3,1,0,4712.08,0.215,1,42.377,9,1500
CMT UBLB,C++,3,666,4,0,4,0,2490.03,0.001,4,2.549,9,1500
CMT UBLB,C++,3,740,6,9,10,0,3472.69,0.933,10,5.776,9,1500
CMT UBLB,C++,3,814,3,9,3,0,5750.59,0.507,3,11.48,9,1500
CMT UBLB,C++,3,888,20,109,33,0,5555.72,11.224,33,31.787,9,1500
CMT UBLB,C++,3,962,81,146,97,0,8701.5,15.684,97,61.992,9,1500
CMT UBLB,C++,3,1036,19,210,74,0,3864.78,35.557,74,40.302,9,1500
CMT UBLB,C++,3,1110,21,21,22,0,6111.45,1.388,22,26.779,9,1500
CMT UBLB,C++,3,1184,38,224,53,0,5379.31,25.689,53,51.675,9,1500
CMT UBLB,C++,3,1258,1,2,1,0,3884.87,0.136,1,4.877,9,1500
CMT UBLB,C++,3,1332,4,16,5,0,4894.51,1.755,5,16.899,9,1500
CMT UBLB,C++,3,1406,33,139,48,0,5565.78,14.77,48,31.056,9,1500
CMT UBLB,C++,5,0,73,343,232,0,6685.69,41.952,232,97.23,9,1500
CMT UBLB,C++,5,74,204,615,428,0,6538.66,89.161,428,160.233,9,1500
CMT UBLB,C++,5,148,87,251,132,0,5667.39,30.928,132,64.515,9,1500
CMT UBLB,C++,5,222,175,581,375,0,5993.37,84.863,375,138.637,9,1500
CMT UBLB,C++,5,296,93,825,382,0,4441.4,144.644,382,161.552,9,1500
CMT UBLB,C++,5,370,88,628,299,0,5617.57,92.514,299,114.094,9,1500
CMT UBLB,C++,5,444,64,389,150,0,6618.37,48.649,150,127.381,9,1500
CMT UBLB,C++,5,518,173,564,392,0,6622.18,70.111,392,109.056,9,1500
CMT UBLB,C++,5,592,11,311,36,0,6545.65,40.449,36,153.451,9,1500
CMT UBLB,C++,5,666,12,11,12,0,4697.76,1.147,12,13.708,9,1500
CMT UBLB,C++,5,740,24,305,69,0,4819.27,34.198,69,72.064,9,1500
CMT UBLB,C++,5,814,68,384,89,0,9318.61,44.72,89,103.198,9,1500
CMT UBLB,C++,5,888,82,660,258,0,6488.46,91.361,258,199.016,9,1500
CMT UBLB,C++,5,962,211,672,371,0,10242.9,105.762,371,176.888,9,1500
CMT UBLB,C++,5,1036,66,727,378,0,4306.31,213.326,378,140.296,9,1500
CMT UBLB,C++,5,1110,111,259,125,0,9217.83,33.682,125,119.747,9,1500
CMT UBLB,C++,5,1184,225,735,448,0,8313.68,107.314,448,168.094,9,1500
CMT UBLB,C++,5,1258,29,149,42,0,5897.32,15.147,42,34.251,9,1500
CMT UBLB,C++,5,1332,41,304,76,0,6574.97,62.457,76,121.622,9,1500
CMT UBLB,C++,5,1406,179,638,340,0,6761.88,107.002,340,124.304,9,1500
CMT UBLB,C++,7,0,175,1002,540,0,6661.69,167.504,540,238.731,9,1500
CMT UBLB,C++,7,74,366,889,932,0,6656.45,163.199,932,260.699,9,1500
CMT UBLB,C++,7,148,248,750,485,0,6274.27,93.923,485,161.33,9,1500
CMT UBLB,C++,7,222,340,868,875,0,5925.42,160.625,875,230.138,9,1500
CMT UBLB,C++,7,296,238,1034,970,0,4549.1,226.534,970,256.053,9,1500
CMT UBLB,C++,7,370,261,1023,896,0,5701.35,209.184,896,208.867,9,1500
CMT UBLB,C++,7,444,224,1027,575,0,7610.1,151.498,575,234.768,9,1500
CMT UBLB,C++,7,518,401,837,813,0,6213.41,148.291,813,189.141,9,1500
CMT UBLB,C++,7,592,85,1107,433,0,6726.41,235.96,433,304.123,9,1500
CMT UBLB,C++,7,666,69,264,82,0,6583.85,35.088,82,93.539,9,1500
CMT UBLB,C++,7,740,98,1099,471,0,5243.41,268.191,471,221.674,9,1500
CMT UBLB,C++,7,814,349,967,689,0,10392.1,202.942,689,256.733,9,1500
CMT UBLB,C++,7,888,250,1043,842,0,6657.53,220.481,842,304.917,9,1500
CMT UBLB,C++,7,962,408,920,910,0,9787.98,203.746,910,337.996,9,1500
CMT UBLB,C++,7,1036,158,1079,981,0,4391.56,228.456,981,198.445,9,1500
CMT UBLB,C++,7,1110,354,800,541,0,10963.9,173.101,541,253.62,9,1500
CMT UBLB,C++,7,1184,542,845,1052,0,8500.34,161.065,1052,266.892,9,1500
CMT UBLB,C++,7,1258,164,540,305,0,7636,68.917,305,99.775,9,1500
CMT UBLB,C++,7,1332,148,979,375,0,7107.29,253.59,375,333.968,9,1500
CMT UBLB,C++,7,1406,448,871,987,0,6295.3,163.621,987,187.161,9,1500
CMT UBLB,C++,9,0,392,1031,1175,0,6107.32,212.565,1175,284.351,9,1500
CMT UBLB,C++,9,74,658,754,1292,0,5837.39,134.159,1292,240.066,9,1500
CMT UBLB,C++,9,148,531,935,1221,0,6001.36,146.85,1221,296.655,9,1500
CMT UBLB,C++,9,222,606,803,1256,0,5497.61,143.365,1256,248.176,9,1500
CMT UBLB,C++,9,296,530,864,1309,0,4230.93,158.871,1309,210.29,9,1500
CMT UBLB,C++,9,370,592,816,1330,0,5274.66,146.227,1330,222.705,9,1500
CMT UBLB,C++,9,444,524,937,1338,0,7370.41,170.242,1338,300.611,9,1500
CMT UBLB,C++,9,518,642,769,1267,0,5805.59,134.301,1267,221.209,9,1500
CMT UBLB,C++,9,592,266,1159,1147,0,6743.41,312.608,1147,354.974,9,1500
CMT UBLB,C++,9,666,284,984,533,0,7608.14,227.383,533,259.287,9,1500
CMT UBLB,C++,9,740,282,1111,1187,0,5401.72,247.376,1187,279.738,9,1500
CMT UBLB,C++,9,814,787,652,1347,0,9996.02,147.354,1347,255.862,9,1500
CMT UBLB,C++,9,888,488,929,1331,0,6506.33,169.609,1331,251.266,9,1500
CMT UBLB,C++,9,962,737,690,1333,0,8422.18,146.749,1333,280.259,9,1500
CMT UBLB,C++,9,1036,393,1006,1316,0,4258.89,163.552,1316,189.668,9,1500
CMT UBLB,C++,9,1110,724,730,1189,0,9677.41,206.339,1189,290.624,9,1500
CMT UBLB,C++,9,1184,876,567,1400,0,7474.15,99.541,1400,220.899,9,1500
CMT UBLB,C++,9,1258,411,1010,789,0,7801.59,168.924,789,218.586,9,1500
CMT UBLB,C++,9,1332,395,993,1026,0,7376.52,285.624,1026,343.182,9,1500
CMT UBLB,C++,9,1406,810,607,1345,0,5663.25,106.606,1345,196.761,9,1500
CMT UBLB,C++,11,0,643,804,1415,0,6140.27,137.463,1415,233.038,9,1500
CMT UBLB,C++,11,74,952,490,1417,0,6158.76,85.44,1417,199.037,9,1500
CMT UBLB,C++,11,148,864,628,1481,0,6093.75,102.277,1481,234.871,9,1500
